timestamp,price,marketing_spend,demand_rate,inventory_level
475249,10.0,50.0,20.62493604271746,160.0
477498,10.0,50.0,21.52756648922829,0.0
475496,10.0,224.52062308457317,28.767672156330022,3.0
476025,10.0,264.8588230545719,33.93579259639222,0.0
476219,10.0,208.42246343621508,30.287536837567636,0.0
473782,10.0,50.0,19.687800266241766,0.0
476598,10.0,142.58543995821512,24.595691173700164,39.0
475985,10.0,50.0,20.55735998744211,0.0
476066,10.0,58.978271082493535,21.59693425954639,137.0
476744,10.0,,30.553133172029103,0.0
474514,10.0,220.1298319503494,31.850660903952885,0.0
473454,10.0,167.38270005343875,27.331523443875007,48.0
475585,10.0,50.0,16.65974389441027,166.0
476001,10.0,232.78572614680604,30.736986520251218,0.0
475640,10.0,207.67858106338653,31.963145520977847,0.0
477167,10.0,50.0,14.529191366631565,0.0
475825,10.0,50.0,19.756014441205643,161.0
474886,10.0,50.0,18.761309467738233,0.0
476072,10.0,227.31364401086498,31.649949238227745,0.0
477063,10.0,107.55638700152114,23.812197685184135,0.0
477060,10.0,191.22540286965346,31.605467666568483,0.0
474984,10.0,50.0,20.405793501988292,
475309,10.0,182.96246875195231,30.082486140493906,0.0
474416,10.0,211.15552314943946,29.849392326789044,0.0
476701,10.0,144.5299453285066,27.94445297280068,
474170,10.0,65.01271688719395,21.165507111933895,145.0
476187,10.416330999068197,71.61053733256115,19.44011522603519,122.0
475686,10.0,168.26229814850683,26.32298605162978,39.0
474168,10.0,50.0,19.45001690284979,181.0
476906,10.0,50.0,20.13859566545459,139.0
475281,10.0,183.7870411862212,29.242945096035598,0.0
474813,10.0,50.0,18.705925735285778,0.0
475982,10.0,118.67397791679755,24.709497613595055,0.0
475396,,117.59040299197542,22.176367014368584,103.0
475670,10.0,103.27154691527633,24.9648617987176,
474857,,50.0,20.73762716090721,0.0
474216,10.0,50.0,18.921404516725904,181.0
476346,10.0,50.0,23.957637130524184,0.0
477105,10.0,197.66422645768768,30.97218760563887,0.0
473906,10.0,62.43313217821131,20.98458077741085,144.0
475164,10.0,164.14295474057545,29.605215479217705,0.0
474840,10.0,50.0,17.052084735115955,183.0
476386,10.0,205.20682110694906,29.355132019852395,0.0
477608,,212.71000571549413,32.69823599251463,0.0
477013,10.0,152.4076794701386,31.77139777982786,0.0
474100,10.0,78.96507841790275,21.116524580700407,101.0
475135,10.0,181.0474342448366,30.076993424312754,9.0
474218,10.0,50.0,19.799670348269732,142.0
474104,10.0,,32.335630554771846,0.0
477322,10.0,239.67565391445206,32.56813701836759,0.0
475467,10.0,50.0,16.475056942645534,129.0
475662,10.0,186.01239295344567,31.9142147879882,43.0
474665,10.0,50.0,24.45662764194401,0.0
474081,10.0,216.72134253820985,30.89175046088607,0.0
475383,10.0,90.16972555212216,21.17049705960425,0.0
476303,10.0,50.0,17.960195148268202,0.0
477499,10.0,50.0,21.434995407503312,0.0
474718,10.0,50.0,19.33836002564002,0.0
474462,10.0,165.1815658170934,29.347506905256157,57.0
476899,10.0,50.0,18.291643185641593,0.0
473698,10.0,215.46360585530644,33.68823556920581,0.0
476344,10.0,50.0,24.809602475750726,0.0
477332,10.0,50.0,22.312508901560648,0.0
473930,10.0,64.75825087689,19.281493814347353,144.0
477104,10.0,165.5383437924629,27.523543384430806,0.0
476048,10.0,210.2130119548904,33.470562040790334,0.0
476658,10.0,50.0,19.505848603770396,0.0
476348,10.0,50.0,18.16038470755131,0.0
475004,10.0,50.0,22.986894340291812,0.0
473530,10.0,225.16841603174362,32.584466832217174,0.0
477586,10.0,213.42444770273906,34.437264407457995,0.0
474573,10.0,50.0,19.749429966144408,0.0
475122,10.300657230386422,50.0,23.44029554858403,0.0
476032,10.0,50.0,21.600843074164978,0.0
473956,10.0,81.84949783449282,22.936392962289908,97.0
474522,10.0,50.0,22.520682359678613,0.0
473377,10.0,50.0,18.469205039378114,163.0
477427,10.0,50.0,18.962822599599935,0.0
477443,10.0,183.23510732863596,30.705904850216864,0.0
477464,10.0,226.98087062626072,32.59006087226277,0.0
473525,,118.49493361003874,25.938031023413394,69.0
477148,10.0,91.37460151258946,22.20939748649666,104.0
473683,10.0,50.0,22.286321337866305,0.0
473694,10.0,184.42120793548764,29.664109346439037,42.0
475138,10.0,200.4579803242296,31.866255664001276,0.0
474440,10.0,220.22307815578418,28.015459338605897,7.0
473831,10.0,50.0,19.316663215378455,0.0
474079,10.0,182.41021776646258,30.999204857997817,7.0
475319,10.0,50.0,17.637286888221954,0.0
474328,10.0,50.0,23.179825278623007,0.0
474645,10.0,50.0,21.107708505096376,0.0
476013,10.0,50.0,19.80146142536253,0.0
475027,10.0,50.0,23.819204510731723,0.0
476381,10.0,108.40217167266843,23.655038642680186,66.0
475377,10.0,193.8264127244094,32.978973215315804,0.0
475633,10.0,50.0,18.93256751583592,161.0
474891,10.0,51.41873438537097,17.262421425790052,129.0
474885,10.0,50.0,15.01574248822268,0.0
477052,10.275979739794696,95.93384489353244,27.86752123753012,81.0
476052,10.0,167.41852975760312,30.050144699114654,0.0
477185,10.0,50.0,20.314249153364365,0.0
475857,10.0,250.84220338669996,31.57701670737342,0.0
477494,10.0,120.23888928914616,25.41668463783025,0.0
477273,10.0,241.34067853380435,31.97117113669461,0.0
476434,10.0,211.80876831903302,33.214933846761035,
476569,10.0,50.0,17.270367011248545,165.0
473419,10.0,50.0,21.2593212077595,0.0
474609,10.0,241.3366947176721,31.400503038044004,0.0
473573,10.0,128.75769136939508,27.66340884994201,68.0
476558,10.0,114.27822076656868,29.303364094679388,0.0
476804,10.0,50.0,20.058037165658355,0.0
476513,10.0,50.0,21.10980178715741,0.0
473440,10.0,50.0,22.47988040611533,0.0
475250,10.0,50.0,18.505416086453476,141.0
475475,10.0,191.40507999596804,30.63656324844199,0.0
476593,10.0,50.0,21.636537830741823,160.0
475983,10.0,79.86290633013795,24.369427737950705,0.0
475411,10.0,50.0,22.769220600614197,0.0
475202,10.0,51.763268031974604,19.16200811107597,
474589,10.0,156.5310578286592,28.272344996123806,0.0
477461,10.0,126.16630908792699,27.300937022611542,68.0
477508,10.0,79.71713836507126,23.207805626310048,95.0
475170,10.0,50.0,19.780732127181267,0.0
473749,10.0,131.5469081996111,28.652740094611268,0.0
477204,10.0,181.12319547038445,26.937055207935515,0.0
474607,10.0,194.7157895362967,30.45003875508423,6.0
476784,10.0,50.0,21.17288657639265,
477635,10.0,197.00586159533287,29.88762434005047,0.0
476132,10.0,50.0,20.048247946294822,0.0
474448,10.0,50.0,21.19366251127477,
477141,10.0,50.0,16.105830186117714,0.0
477471,10.0,93.20058200159333,23.454108420609884,0.0
474331,10.0,50.0,19.79832646672484,0.0
473635,10.0,50.0,20.49414945708232,0.0
477280,10.0,50.0,22.56573593422645,0.0
476338,10.0,232.68484919339954,29.90960826259792,
475273,10.0,50.0,18.718970157108945,164.0
476180,10.0,50.0,18.186664831606908,0.0
473965,10.0,171.224447947764,28.03354174425056,0.0
476186,10.0,50.0,21.408298218711224,141.0
474806,10.0,110.73997989701408,23.589998645088684,0.0
475259,10.0,213.87198147639634,30.61732771838627,0.0
473775,10.0,89.42731341953144,26.649796412278967,0.0
476770,10.0,241.13533647437265,33.85764818718266,0.0
476037,10.0,50.0,20.37100820598176,0.0
476909,10.0,137.6637357873174,30.04357030738035,60.0
474191,10.0,50.0,19.203058464703595,0.0
473852,10.0,50.0,15.438623594358393,0.0
475710,10.0,145.97957469190084,28.190722453790457,47.0
475049,10.0,50.0,22.40429622859767,0.0
473901,10.0,50.0,19.00325564072409,0.0
473909,10.0,119.18322702553994,24.042647838911385,74.0
475846,10.0,50.0,17.70929297423542,0.0
475537,10.0,50.0,18.85780597328449,162.0
473570,10.0,61.135368293256576,21.551801990832587,142.0
475707,10.0,67.66089615447078,19.1123246256209,124.0
474490,10.0,234.1900821473875,33.49464816418279,0.0
473561,10.0,50.0,20.309625709932245,0.0
476741,10.0,120.14903717546387,25.07139604571711,71.0
475192,10.0,50.0,22.90757133859824,0.0
477224,10.0,201.79517900900905,32.331125238189266,0.0
476889,10.0,229.047697484552,31.34563076779368,0.0
474300,10.0,200.74719236685428,31.632613260594347,0.0
475278,10.0,134.51274617645888,24.77869736128005,56.0
473884,10.0,61.27142259016995,17.14214524773912,106.0
476996,10.0,50.0,21.288717400046416,0.0
477596,10.0,50.0,24.006194989590924,0.0
477388,10.0,73.02254684466556,20.648942600304903,93.0
474915,10.0,64.77717385688676,14.590033297286524,134.0
475961,10.0,50.0,17.773087120735426,
473991,10.0,50.0,25.58037296841338,0.0
477526,10.0,50.0,19.25374544540108,0.0
476951,10.0,50.0,19.342894072842164,0.0
473352,30.0,200.0,0.0,500.0
475243,10.0,50.0,19.703494125043484,0.0
477589,10.0,141.79417840226674,31.460047573314878,0.0
475991,10.0,50.0,19.157737984202317,0.0
475072,10.0,50.0,23.337806868318953,0.0
475651,,50.0,20.609907980600852,0.0
473599,10.0,177.6353563955019,29.10691441740626,8.0
477362,10.0,60.73158264414799,23.216579847330586,134.0
475238,10.0,110.895787654153,26.487841539459033,0.0
475817,10.0,50.0,20.63437680194053,0.0
477383,10.0,50.0,19.561828650189828,0.0
476119,10.038493907580962,208.80947198857305,31.01844582739539,0.0
476602,10.0,212.09109616559826,30.870949993972374,0.0
474759,10.0,85.3938908499529,23.846584278498153,0.0
474829,10.0,206.10903407622683,28.457796972952288,0.0
476276,10.0,50.0,19.755319981703533,0.0
475642,10.0,231.86190028889402,31.262898560446914,0.0
474855,10.0,101.12361022822304,26.095881027136887,0.0
474918,10.0,178.23224300812228,28.001855686753345,62.0
476958,10.0,152.8577660758148,27.868014817046078,37.0
476664,10.0,50.0,19.385242645773424,181.0
473630,10.0,123.2426802323734,29.003556200541432,0.0
474304,10.0,50.0,24.332749824068838,0.0
475878,10.0,195.2762283162509,31.056656439524517,
476416,10.0,50.0,22.451844548893686,0.0
477634,10.0,198.45191110633363,31.358259569108142,0.0
474692,10.0,50.0,21.558622515055422,0.0
476238,10.0,128.84576983066117,25.542570548840132,55.0
475189,,137.25096030316317,28.86347792242777,0.0
477397,10.0,171.4516711780028,32.26077396150889,0.0
477563,10.0,192.23442000198713,31.095703431677197,0.0
477097,10.0,50.0,21.054192115921545,161.0
473507,10.0,194.7929663010856,32.57900750519726,0.0
474337,10.0,50.0,24.336813825574627,157.0
474686,10.0,133.6834954707166,27.464607800544346,0.0
475254,10.0,165.05782635960168,28.32556291996054,48.0
474776,10.0,201.71895299372022,30.282556458029436,0.0
475234,10.0,,31.588388178739713,0.0
477417,,240.08425815055352,33.01317614518996,0.0
476246,10.0,136.19240406325343,24.170740436714954,0.0
475275,10.0,52.08221224850623,19.497116091690717,125.0
475851,10.0,62.13988477412927,17.139116615663752,
474897,10.0,224.45383515935936,31.818489913114416,0.0
476732,10.0,50.0,21.02762906989605,0.0
477103,10.0,160.84883456160256,28.748549085926506,24.0
474052,10.0,50.0,19.758579595463367,105.0
475577,10.0,50.0,22.767347089123803,0.0
473996,10.0,50.0,22.855056261975434,0.0
475305,10.0,226.47522105775772,31.766299119279413,0.0
474281,10.0,50.0,21.333981843692754,0.0
476018,10.0,50.0,18.893644176054966,138.0
475450,10.0,239.36258267735633,30.077629926237787,0.0
476116,10.0,93.13316134237898,25.632043271847643,85.0
473598,10.0,168.43026700054455,27.407002117638488,37.0
475456,10.0,50.0,21.282320313276383,0.0
474275,10.0,223.40617923086967,31.979761880413957,0.0
474834,10.0,50.0,19.111560979329905,0.0
474537,10.0,220.1610558498093,32.1478430324616,0.0
477292,10.0,106.59245421712848,22.446414328102744,95.0
474021,10.0,50.0,18.450734078555172,0.0
476540,10.0,50.0,18.798983555145956,0.0
477056,10.0,232.31259239635475,34.50448220090255,0.0
475582,10.0,50.0,16.190631485885316,0.0
477086,10.0,141.65760564027897,23.53025685386168,0.0
477573,10.0,50.0,20.20276601110581,0.0
477603,10.0,62.33503247406457,23.209980463727018,115.0
474000,10.0,50.0,24.038854750513934,176.0
473895,10.0,52.88418324698012,21.76587154593752,0.0
475121,10.0,50.0,22.00295416190634,0.0
474749,10.0,,27.49098181056482,65.0
476127,10.0,62.603282243714496,21.189961424882544,0.0
473611,10.0,50.0,18.487482338785696,0.0
476659,10.0,50.0,22.60415446888465,0.0
475579,10.0,50.0,18.77275350969405,0.0
474279,10.0,87.47984625695224,26.001267620339316,0.0
473964,,202.04292099381092,30.23490427777917,0.0
474375,10.0,97.71827290103558,23.772696341731113,0.0
475132,,84.52668879943757,23.89640983156368,93.0
474504,10.0,50.0,18.521632963853747,181.0
473571,10.0,60.7606225006425,24.368798650831554,118.0
476927,10.0,50.0,21.315200062880614,0.0
473837,10.0,104.90098513858467,18.594533995510577,83.0
476003,10.0,210.89594765904417,29.58986601468807,0.0
475005,10.0,50.0,21.079430309412622,0.0
473610,10.0,50.0,19.058686655159303,0.0
476655,10.0,76.94959615536061,21.71701559006879,0.0
473738,10.0,50.0,21.524435248238127,140.0
474199,10.0,214.04576061184477,31.505463844795422,1.0
476295,10.0,87.45277467065908,25.75740981629648,0.0
475226,10.0,,20.78088458158542,136.0
475697,10.0,50.0,19.57979060361846,0.0
476629,10.0,170.28069043027693,29.852863558665554,0.0
476440,10.0,50.0,22.92139156893281,
476901,10.0,50.0,18.82682358882135,0.0
474585,10.0,200.53792506209345,31.308798614328573,0.0
474973,10.0,154.75768747590098,28.710211186821468,0.0
475095,10.0,111.27743806386242,29.419883110732485,0.0
476597,10.0,119.3788526839169,26.74909884950877,64.0
476455,10.0,210.31195119192319,32.437745105738,0.0
476415,10.0,59.7252552478908,23.41687609759653,0.0
474447,10.0,77.33362032753234,23.260875864901664,0.0
476690,11.074036637046213,50.0,18.550859007166512,142.0
477122,10.0,50.0,19.519354631057148,138.0
474672,10.0,50.0,21.08354796948255,179.0
474874,10.0,240.83032502982118,32.32422390084212,0.0
473859,10.0,50.0,19.27313400790275,127.0
473359,10.0,261.7327441105204,34.16395124702471,289.0
476839,10.0,154.1437950302024,28.555801994488572,23.0
475680,10.0,50.0,17.878308516117798,182.0
477356,10.0,50.0,20.570407841646343,0.0
475970,10.0,65.18449521725364,21.095754205272037,142.0
476914,10.0,218.7548555537777,31.90492009223638,0.0
475318,10.0,50.0,17.799210519356116,0.0
473730,10.0,50.0,21.35744101578478,0.0
477657,10.0,206.81170814321953,31.130925557498337,0.0
474030,10.0,133.81349038300962,26.536596543202325,48.0
477303,10.0,59.69339756545284,24.34124856416419,0.0
476740,10.0,98.8570047934187,25.570441910868414,96.0
474363,10.0,66.0364319415969,18.756763595170757,123.0
477212,10.0,50.0,20.708910085351373,0.0
474999,10.0,77.50469104630473,22.04791458518801,0.0
476486,10.0,110.79421447315379,25.779497896848518,0.0
473417,10.0,50.0,19.55452930058128,0.0
476932,10.0,87.90023665018434,22.240676721954614,92.0
476854,10.0,50.0,23.671050458093728,0.0
476840,10.0,184.24696622608855,29.467337507878142,0.0
477447,10.0,,22.76811018602282,0.0
474031,10.0,160.38140376784725,27.313103629310625,21.0
476609,10.0,50.0,18.311390229669723,0.0
474133,10.0,185.044877661478,26.588950490719114,0.0
476430,10.0,151.61770127785627,29.27574954845166,43.0
473979,10.0,57.36004066274027,20.105801398789403,117.0
477321,10.0,240.54048023180457,33.963082928161725,0.0
475490,10.0,53.534573320917936,18.888105075561583,145.0
475184,10.0,209.88597005185622,30.153162801674096,0.0
476074,10.0,239.838939948203,32.09423459339186,0.0
477587,10.0,199.3592547490169,34.25760691446452,0.0
474235,10.0,50.0,18.517833552453897,0.0
474443,10.0,214.7890648749815,30.66046859705939,0.0
473734,10.0,50.0,19.88870388171645,0.0
474930,10.0,50.0,16.28081368990275,0.0
476600,10.0,205.5158079835791,30.291296704779224,
476084,,50.0,18.641648050773302,0.0
476818,10.0,215.23541530786213,34.0219267553953,0.0
473383,10.0,187.6126414423703,28.732978509086557,15.0
476827,10.0,50.0,21.203756177733656,0.0
475371,10.0,50.0,21.383776651561845,115.0
476637,10.0,50.0,18.668442351274223,0.0
473962,10.0,228.42655493126153,34.51248687421008,0.0
473922,10.0,50.0,22.435097257472734,0.0
476040,10.0,50.0,18.28682921231873,182.0
473695,10.0,206.4142500786056,30.62658297316593,11.0
476485,10.0,141.5658510438857,26.49493365166928,0.0
475799,10.0,50.0,16.542727027184,0.0
475698,10.0,50.0,19.208195982870407,
476821,,159.4659298658112,30.764436861813518,0.0
477081,,248.08949330387222,32.29421179171827,0.0
477213,10.0,50.0,22.758600563363583,0.0
476611,10.0,50.0,18.05899904905652,0.0
474962,10.0,60.112472988202455,18.866999327088227,145.0
474921,10.0,223.3604970854619,29.64975212212122,0.0
474487,10.0,194.2920843879029,29.06886861185384,16.0
475754,10.0,50.0,26.714476254961113,131.0
477490,10.0,212.7398706194894,30.206660613894165,0.0
474193,10.0,50.0,22.44720511126952,158.0
477354,10.0,50.0,22.964606212405243,0.0
476917,10.0,163.54202984652397,31.33410226098512,0.0
474317,10.0,122.59428304379523,25.478909321233612,70.0
473880,10.0,50.0,18.11768666423946,182.0
473528,10.0,224.41803974474314,32.09031172206542,0.0
473774,10.0,121.97754937627374,27.29684637302752,0.0
476824,10.0,50.0,24.900994373255728,0.0
477262,10.0,,21.990198854112275,0.0
476165,10.0,102.60545917048027,24.686742615355218,76.0
474729,10.0,210.72243872227494,30.509492376493256,0.0
473924,10.0,50.0,18.656604863569918,0.0
475986,10.0,50.0,17.919264944292383,0.0
473640,10.0,50.0,22.5068473235525,177.0
474942,10.0,155.88748530518478,23.505065107184244,68.0
475324,10.0,97.5379075777602,24.938728901505286,89.0
476362,10.0,229.18648866167032,33.651244574463476,0.0
476231,10.0,50.0,19.332439676562714,0.0
475374,10.0,131.86763539894773,27.60847149183074,44.0
477080,10.0,231.51996751439972,32.6232375004564,0.0
477358,10.0,50.0,18.47360200989219,0.0
476325,10.0,50.0,20.957949272257153,0.0
477152,10.0,195.05770366062612,28.32504949339731,0.0
477389,10.0,87.9570957188676,23.89433003765354,69.0
476673,10.0,242.05932649671948,32.49584114449605,0.0
473735,10.0,50.0,19.27288879421012,0.0
476893,10.0,164.0438795878243,26.721412203038536,0.0
473722,10.0,210.71057575767216,29.00464665750826,0.0
477615,10.0,59.943621337923105,23.79190918786859,0.0
475798,10.0,50.0,19.077757637538777,0.0
477477,10.0,50.0,17.717790924839168,0.0
474457,10.0,50.0,17.202488830555602,167.0
475524,10.0,186.95452866926928,29.772665814912674,0.0
474952,10.0,50.0,20.70304858708316,0.0
476305,10.0,50.0,19.49641393306311,162.0
474826,10.0,248.0995100762282,32.66471412331701,0.0
473493,10.0,50.0,18.104848446390776,0.0
477196,10.0,65.11242659001867,20.190455910368556,106.0
473843,10.0,181.04534505837688,27.035923976621543,0.0
473550,10.0,145.1515662973611,27.21727588330707,49.0
475563,10.0,84.81936634061215,21.466279513457064,115.0
474523,10.0,50.0,17.16320272644906,0.0
474578,10.0,50.0,21.656177629924585,136.0
476982,10.0,173.2263140053011,31.892078562276552,41.0
474774,10.0,172.8124945924335,29.559556026160777,45.0
476719,10.0,173.5904164415884,30.269948126518223,
474941,10.0,121.6984620473082,20.62472868469677,92.0
475739,10.0,213.17035432390804,28.58356730586564,0.0
473547,10.0,65.33879595139673,21.4958054362905,119.0
474226,10.0,230.74489843974416,30.304209877408365,0.0
477255,10.0,75.77603131628094,21.610745585794152,0.0
477116,10.0,50.0,21.58740353166023,0.0
475182,10.0,141.663093109275,24.555475520149034,49.0
474192,10.0,50.0,20.44550942167587,180.0
473933,10.0,124.74284391254085,28.01771812307847,
476785,10.0,50.0,22.562296060592452,156.0
476503,10.0,171.1565672619923,29.484487521835504,31.0
477432,10.0,50.0,19.730100534092756,180.0
474257,10.0,50.0,24.768134907560306,0.0
473983,10.0,212.60047710570765,34.373880273624145,1.0
475664,10.0,238.9112863527333,33.3405375763527,0.0
475519,10.0,184.86037287497217,28.38748057857195,35.0
473514,10.0,50.0,21.117746697032743,0.0
475721,10.0,50.0,18.44728707462437,0.0
475098,10.0,50.0,22.84268521992527,0.0
477038,10.0,117.6449558516519,28.91426264396488,0.0
475802,10.0,56.28893307604244,18.755388100906814,143.0
473969,,50.0,21.060196585260794,0.0
477110,10.0,84.5841974648208,21.189451146592674,0.0
474783,10.0,,20.98521415206066,0.0
474277,10.0,171.0285151168919,31.36924019038113,0.0
476541,10.0,50.0,17.8726521648998,
473899,10.0,50.0,19.049721679962932,0.0
475883,10.0,227.53430778509838,30.307819899752914,0.0
476553,10.0,219.67607681168752,31.687530359941512,0.0
476436,10.0,189.8517507253559,33.76685917738062,0.0
475043,10.0,221.46296937457763,31.06078217912628,0.0
476834,10.0,50.0,19.812320794114516,138.0
475750,10.0,50.0,21.300359353518814,0.0
473963,10.0,227.32242755273887,33.46933538410455,0.0
474688,10.0,50.0,25.42633903241612,
475894,10.0,50.0,18.74350202533022,0.0
473992,10.0,50.0,22.74105471732787,0.0
475975,10.0,206.01694904391223,30.79051620243532,19.0
475584,10.0,50.0,16.516182223526943,183.0
476528,10.0,180.32362601374263,29.87692759727026,0.0
474094,10.0,50.0,19.517853497392096,0.0
473989,10.0,121.23388723693724,27.371352794232884,0.0
474865,10.0,50.0,19.121231695759185,161.0
475962,10.0,50.0,16.290256974418142,0.0
475671,10.0,58.58035353685341,22.912586098833103,0.0
476794,10.0,224.9800259698205,30.774217748220853,
474449,10.0,50.0,19.49860375725764,0.0
475317,10.0,50.0,21.64921490168275,0.0
473400,10.0,50.0,20.98675960096817,179.0
476110,10.0,50.0,19.086772588510023,0.0
477376,10.0,50.0,22.565031850415103,0.0
474273,10.0,245.06553349318847,34.27503019695469,0.0
476054,10.0,113.01131674852779,29.5997998811111,0.0
477425,10.0,50.0,21.62566169994501,0.0
476106,10.0,50.0,23.20679663002223,0.0
474108,10.0,175.72633555355236,27.208728961141713,0.0
475112,10.0,231.76442183478082,31.439779811193308,
477066,10.0,50.0,20.735303669131774,0.0
475293,10.0,50.0,17.3019483744882,0.0
477642,10.0,50.0,21.620870868639113,0.0
475483,10.0,50.0,16.47100092268168,0.0
475103,10.0,,22.904758162505363,0.0
474908,10.0,50.0,16.669227153974088,0.0
474188,10.0,50.0,21.513347581506487,0.0
475421,10.0,132.38688178058797,26.245668984603082,69.0
476596,,95.60597382010776,23.95137309624608,91.0
476301,10.0,50.0,22.785191144325363,0.0
476467,10.0,50.0,19.48251971234853,0.0
477566,10.0,87.78192618338215,23.36076648635667,0.0
476538,10.0,50.0,19.053299994823032,0.0
475117,10.0,167.90070455361803,30.10655220241228,0.0
474422,10.0,112.26397167833836,23.027933091144316,0.0
477506,10.0,61.51080209019317,23.16373958054904,138.0
476557,10.0,151.79439428209847,26.95930909569591,0.0
476751,10.0,93.07836203975485,25.584744367686337,0.0
476140,10.0,86.77015905523228,21.72912785509397,100.0
477458,10.0,59.19021362518843,21.36597833403195,138.0
476478,,155.07653392915407,27.160736178217284,45.0
476803,10.0,50.0,23.75048763505512,0.0
476999,10.0,50.0,22.025762657495775,0.0
474678,10.0,183.74751797967716,30.09073593364193,37.0
476249,10.0,50.0,24.89165187696766,0.0
476877,10.0,50.0,17.55166057041314,0.0
477170,10.0,55.53208849438112,17.45498566674853,147.0
475939,10.0,50.0,20.69880547018458,0.0
476337,10.0,231.70786327799718,32.54275587208543,0.0
476672,10.0,235.88026943076682,31.771510564331823,0.0
476868,10.0,201.97601372049934,32.90290324269839,0.0
477669,10.0,50.0,20.109845624880975,0.0
475940,,50.0,19.62223311587651,0.0
475055,10.0,50.0,17.15214281407091,0.0
474725,10.0,104.98489965130875,23.421610578392368,76.0
477535,10.0,194.5562371519211,32.6269639415501,10.0
476068,10.0,116.57496581764985,25.029007526715958,86.0
477541,10.0,142.41630027724455,27.37787548413406,0.0
474219,10.0,51.06972528682642,19.816741106629458,122.0
474278,10.0,133.03610546917278,28.011199862891505,0.0
477392,10.0,190.7318060350111,30.91569326687377,0.0
474349,10.0,136.91110468877065,31.70614993804938,0.0
474689,10.0,50.0,19.043744888033117,0.0
476802,10.0,50.0,23.004417915560072,0.0
474451,10.0,50.0,17.65427255228908,0.0
474484,10.0,81.48753343545818,21.550989816365323,96.0
475127,10.0,50.0,21.293376312327414,0.0
475381,10.0,154.78109627588108,28.51572744762625,0.0
473562,10.0,50.0,18.572601388326124,0.0
476572,10.0,94.04787391394109,22.61723806916872,102.0
476454,10.0,160.92514683695268,31.183012386651082,27.0
473411,10.0,203.75172452640467,31.100561902979464,0.0
474563,10.0,221.75357157384101,27.950068691762127,0.0
475718,10.0,74.47489924137989,26.203440867042936,0.0
475185,10.0,223.3798841378139,32.947105987343,0.0
477613,10.0,174.327325648841,30.22266064254051,0.0
476920,10.0,50.0,21.764849975790092,0.0
474117,10.0,50.0,18.23486021614151,0.0
475948,10.0,97.26240086351602,23.62259776032991,110.0
476648,10.0,206.7720682022357,27.531531705031703,0.0
474430,10.0,50.0,17.71370865994756,0.0
474938,10.0,50.0,16.928818042612033,149.0
475331,10.0,205.67064394449199,30.636211464493794,0.0
474890,10.0,50.0,17.48643921952322,146.0
475689,10.0,231.53548353954517,28.58618079976957,0.0
477645,10.0,50.0,21.735992752866768,0.0
477324,10.0,200.01227993977406,30.292609964463736,0.0
473934,10.0,167.62680491177693,27.57776504520002,45.0
475599,10.0,62.63045799594273,25.138689606104947,0.0
475656,10.0,50.0,19.34837298127773,181.0
474934,10.0,50.0,18.74863486583367,0.0
474292,10.0,82.96304053826377,22.744884317040473,95.0
474432,10.0,50.0,17.411491700112094,183.0
473539,10.0,50.0,15.66047084450677,0.0
474293,10.0,108.00998267774513,24.87958611331593,70.0
476484,10.0,159.06534100769113,27.13142977390896,0.0
476431,10.0,198.02937706866365,27.689093631802297,15.0
476320,10.0,50.0,22.60671266618567,0.0
477577,10.0,50.0,18.42962473997302,164.0
475330,10.0,,30.05334552957659,0.0
476374,10.0,50.0,21.65672534892257,0.0
477325,,163.734056183934,27.916312293383076,0.0
473578,10.0,256.472668293152,31.470990983974698,0.0
475853,10.0,130.0538338564645,22.33340409845277,85.0
473887,,155.59734404874388,25.837095134842517,34.0
474944,10.0,226.3216947204706,30.721084801201194,10.0
477031,10.0,204.8022840836144,26.74492169853626,5.0
474756,10.0,188.05054858197317,28.251282745667403,0.0
476536,10.0,50.0,21.99566378709319,0.0
474049,10.0,50.0,16.738249362730922,164.0
475376,10.0,194.36993504940898,30.658491217614614,0.0
476790,10.0,180.60866232789573,29.579841997859067,25.0
475445,10.0,121.60577763317858,26.576217438623885,72.0
475536,10.0,50.0,19.00172551029604,181.0
473938,10.0,200.53671157806855,28.583903510783244,0.0
475636,10.0,109.70749556524254,23.153117704591033,102.0
474752,10.0,211.48732788667493,30.400176980869208,0.0
476652,,182.76371417776056,29.783641603998326,0.0
476620,10.0,109.48900174592998,24.0521989077184,97.0
474389,10.0,147.35157971721392,26.79962117689276,
473560,10.0,50.0,24.61276216652692,0.0
477003,10.0,88.5409315921868,23.257406798306935,112.0
473917,10.0,161.49713551224767,31.8934721741942,0.0
473665,10.0,50.0,17.457304391358655,167.0
473953,10.0,50.76602653155903,19.227313429620818,162.0
473585,10.0,50.0,24.229432501588274,0.0
475017,10.0,231.84655796466774,35.89941685851485,0.0
474283,10.0,50.0,20.996266478728636,0.0
477037,10.0,154.71894033561497,31.296479025819135,0.0
477051,10.0,77.32133595331572,26.224608589669042,109.0
475212,10.0,181.64970984596258,28.848797889829843,0.0
473463,10.0,54.16795117415178,20.902026999227928,0.0
476395,10.0,50.0,20.800915466930864,0.0
474441,10.0,208.06493682009707,29.25768181751203,
476848,10.0,50.0,20.247044024185136,0.0
473582,10.0,127.49532133848403,28.974061447239023,0.0
476579,10.0,215.73591918409022,30.02642161837095,0.0
476638,10.0,50.0,19.446987838307894,0.0
477373,10.0,146.45665653451616,31.125964156438602,0.0
